index,title,type,release_year,genres,production_countries,imdb_score,imdb_votes
3538,Dave Chappelle: Sticks & Stones,MOVIE,2019,['comedy'],['US'],8.4,25687
3544,Triple Threat,MOVIE,2019,"['thriller', 'action']","['US', 'CN', 'TH']",5.6,11115
3546,Kengan Ashura,SHOW,2019,"['animation', 'action', 'sport']",['JP'],8,4719
3548,Abyss,SHOW,2019,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",['KR'],7.1,2131
3549,Miles Davis: Birth of the Cool,MOVIE,2019,"['documentation', 'music']",['US'],7.4,1771
3550,Tall Girl,MOVIE,2019,"['comedy', 'drama', 'family', 'romance']",['US'],5.2,23071
3554,High Flying Bird,MOVIE,2019,"['drama', 'sport']",['US'],6.2,8514
3557,Patsy & Loretta,MOVIE,2019,"['drama', 'music']",['US'],6.8,1000
3559,Dolly Parton's Heartstrings,SHOW,2019,"['drama', 'comedy', 'music']",['US'],7.6,2107
3560,The Bonfire of Destiny,SHOW,2019,"['drama', 'history']",['FR'],7.6,4442
3567,High Seas,SHOW,2019,"['drama', 'crime', 'comedy']",['ES'],6.8,7154
3569,Wasp Network,MOVIE,2019,"['drama', 'thriller', 'crime']","['BR', 'FR', 'ES', 'BE']",5.9,10136
3571,School Life,MOVIE,2019,"['comedy', 'drama', 'european']",['FR'],6.5,2563
3574,The Fable,MOVIE,2019,"['crime', 'comedy', 'action']",['JP'],6.5,1689
3577,The Perfect Date,MOVIE,2019,"['romance', 'comedy']",['US'],5.8,37913
3578,How High 2,MOVIE,2019,['comedy'],['US'],3,1097
3583,This Changes Everything,MOVIE,2019,['documentation'],['US'],7.6,1507
3585,V Wars,SHOW,2019,"['scifi', 'drama', 'horror']",['US'],6.1,13531
3587,The Naked Director,SHOW,2019,"['drama', 'comedy']",['JP'],7.7,6052
3589,Poms,MOVIE,2019,"['comedy', 'drama', 'sport']","['US', 'GB']",6,6085
3594,Close,MOVIE,2019,"['thriller', 'action', 'drama']","['GB', 'US']",5.7,24063
3596,Black Dog,SHOW,2019,['drama'],['KR'],7.7,129
3599,Frontera Verde,SHOW,2019,"['thriller', 'crime', 'drama', 'scifi']",['CO'],7.3,2481
3600,Romance Is a Bonus Book,SHOW,2019,"['comedy', 'drama', 'romance']",['KR'],8,5034
3601,No Good Nick,SHOW,2019,"['comedy', 'drama', 'family']",['US'],6,2843
3604,Persona,SHOW,2019,['drama'],['KR'],6.6,1164
3607,Carmen Sandiego,SHOW,2019,"['action', 'crime', 'animation', 'thriller', 'family']",['US'],7.9,5557
3608,The Forest of Love,MOVIE,2019,"['drama', 'thriller', 'crime', 'horror']",['JP'],6.3,2460
3612,Jo Koy: Comin’ In Hot,MOVIE,2019,['comedy'],['US'],7.3,986
3613,Pokémon: Mewtwo Strikes Back - Evolution,MOVIE,2019,"['animation', 'action', 'fantasy', 'family']",['JP'],5.7,5384
3614,Love Alarm,SHOW,2019,"['scifi', 'romance', 'comedy', 'drama']",['KR'],6.8,5262
3619,Arthdal Chronicles,SHOW,2019,"['drama', 'action', 'romance', 'fantasy', 'history']",['KR'],8.3,4200
3620,Let It Snow,MOVIE,2019,"['comedy', 'romance']",['US'],5.8,21515
3627,The Coldest Game,MOVIE,2019,"['drama', 'history', 'sport', 'thriller', 'european']",['PL'],6.2,10411
3630,Lying and Stealing,MOVIE,2019,"['crime', 'drama', 'comedy']",['US'],5.4,5596
3631,Carole & Tuesday,SHOW,2019,"['scifi', 'music', 'animation', 'drama']",['JP'],7.8,1979
3635,Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,MOVIE,2019,"['crime', 'drama']",[],5.3,426
3636,Invader ZIM: Enter the Florpus,MOVIE,2019,"['drama', 'family', 'horror', 'action', 'fantasy', 'animation', 'comedy', 'scifi', 'thriller']",['US'],7.4,5656
3637,The Trial,SHOW,2019,"['crime', 'thriller', 'drama']",['IT'],7.2,3032
3640,Killer Ratings,SHOW,2019,"['documentation', 'crime']",['BR'],7.6,1671
3641,The Last Kids on Earth,SHOW,2019,"['animation', 'comedy', 'family', 'horror', 'scifi']",['US'],7.3,1293
3644,An Easy Girl,MOVIE,2019,"['comedy', 'drama', 'european']",['FR'],5.6,4911
3646,"Live Twice, Love Once",MOVIE,2019,"['comedy', 'drama', 'european']",['ES'],7.2,6492
3648,The Alcàsser Murders,SHOW,2019,"['documentation', 'crime']",['ES'],7.1,2127
3649,We Are the Wave,SHOW,2019,['drama'],['DE'],6.2,2637
3653,Screwball,MOVIE,2019,"['documentation', 'history']",['US'],7.1,1678
3655,The Wedding Guest,MOVIE,2019,['thriller'],"['IN', 'GB']",5.8,5480
3658,Then Came You,MOVIE,2019,"['comedy', 'drama']",['US'],6.9,12356
3659,Kevin Hart: Don't F**k This Up,SHOW,2019,['documentation'],['US'],6.4,2009
3661,Brené Brown: The Call to Courage,MOVIE,2019,"['documentation', 'drama']",['US'],7.7,1516
3662,Touch Your Heart,SHOW,2019,"['comedy', 'drama', 'romance']",['KR'],7.7,3046
3663,Anthony Jeselnik: Fire in the Maternity Ward,MOVIE,2019,['comedy'],['US'],7.2,3547
3664,Vagabond,SHOW,2019,"['drama', 'action', 'thriller', 'romance']",['KR'],8.2,7544
3666,John Mulaney & The Sack Lunch Bunch,MOVIE,2019,"['comedy', 'family', 'music']",['US'],7.4,3498
3667,Amy Schumer: Growing,MOVIE,2019,['comedy'],['US'],5.4,3812
3669,Otherhood,MOVIE,2019,['comedy'],"['US', 'GB']",6.1,11048
3670,Twin Murders: The Silence of the White City,MOVIE,2019,"['crime', 'drama', 'horror', 'thriller', 'action', 'european']",['ES'],5.3,5251
3679,Framing John DeLorean,MOVIE,2019,"['drama', 'documentation']",['US'],6.5,2287
3680,A Cinderella Story: Christmas Wish,MOVIE,2019,['romance'],['US'],5.3,
3683,Inside Man: Most Wanted,MOVIE,2019,"['thriller', 'action', 'crime']",['US'],5.6,3927
3687,Ricky Zoom,SHOW,2019,"['animation', 'family']",['CN'],6.3,90
3689,Power Players,SHOW,2019,"['scifi', 'animation', 'action', 'comedy', 'fantasy']","['US', 'FR']",5.9,84
3692,Fast & Furious Spy Racers,SHOW,2019,"['comedy', 'crime', 'drama', 'family', 'animation', 'action']",['US'],5.7,1444
3696,Falling Inn Love,MOVIE,2019,"['comedy', 'romance']",['US'],5.6,19091
3697,Nate Bargatze: The Tennessee Kid,MOVIE,2019,['comedy'],['US'],7.6,1798
3701,Human Nature,MOVIE,2019,"['documentation', 'thriller']",['US'],7.7,1541
3702,Beats,MOVIE,2019,['drama'],['US'],6.3,5122
3705,Earthquake Bird,MOVIE,2019,"['romance', 'thriller', 'crime', 'drama']","['JP', 'GB']",5.9,14154
3706,LEGO Marvel Spider-Man: Vexed by Venom,MOVIE,2019,"['animation', 'action', 'comedy', 'family']",['US'],5.6,290
3708,The Hard Way,MOVIE,2019,['action'],['US'],4.8,3171
3710,Family Business,SHOW,2019,"['comedy', 'family']",['FR'],7.4,3907
3713,Knock Down the House,MOVIE,2019,['documentation'],['US'],7.1,12418
3715,My First First Love,SHOW,2019,['drama'],['KR'],7.5,2163
3720,Dolly Parton: Here I Am,MOVIE,2019,"['music', 'documentation']",['GB'],7.3,1467
3721,The InBESTigators,SHOW,2019,"['crime', 'family', 'comedy']",['AU'],8.1,783
3726,David Foster: Off the Record,MOVIE,2019,['documentation'],['CA'],6.9,552
3727,"Breakfast, Lunch & Dinner",SHOW,2019,['documentation'],['US'],6.7,1045
3728,Mythomaniac,SHOW,2019,"['comedy', 'drama']",['FR'],6.7,1274
3733,Michelle Wolf: Joke Show,MOVIE,2019,['comedy'],['US'],7.2,1571
3734,Twice Upon a Time,SHOW,2019,"['scifi', 'thriller', 'drama', 'romance', 'comedy']",['FR'],6.3,987
3737,Sebastian Maniscalco: Stay Hungry,MOVIE,2019,['comedy'],['US'],7.1,1295
3738,Lunatics,SHOW,2019,['comedy'],['US'],6.6,3136
3739,The Knight Before Christmas,MOVIE,2019,"['drama', 'fantasy', 'romance', 'comedy']",['US'],5.5,17762
3744,System Crasher,MOVIE,2019,"['drama', 'european']",['DE'],7.8,12699
3745,Who Killed Little Gregory?,SHOW,2019,"['crime', 'drama', 'documentation', 'thriller']",['FR'],7.4,2908
3748,Homecoming: A Film by Beyoncé,MOVIE,2019,"['music', 'documentation']",['US'],7.4,7013
3750,Nikki Glaser: Bangin',MOVIE,2019,['comedy'],['US'],6.1,1629
3751,Criminal: Germany,SHOW,2019,"['drama', 'crime']",['DE'],7.7,5108
3752,Beyblade Burst Rise,SHOW,2019,"['action', 'scifi', 'sport', 'thriller', 'animation', 'fantasy']",['XX'],5.7,156
3756,Girls from Ipanema,SHOW,2019,"['drama', 'romance']",['BR'],7.8,3423
3757,Brother,MOVIE,2019,"['drama', 'european']",['FR'],6.7,1054
3759,The Operative,MOVIE,2019,"['thriller', 'action', 'drama']","['IL', 'US', 'FR', 'DE']",5.7,6099
3760,ReMastered: The Two Killings of Sam Cooke,MOVIE,2019,"['documentation', 'music']",[],7.2,2231
3765,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,2019,"['documentation', 'music']",['US'],7.8,1923
3766,Iron Fists and Kung Fu Kicks,MOVIE,2019,"['documentation', 'history']",['AU'],6.6,1146
3768,Benchwarmers 2: Breaking Balls,MOVIE,2019,"['comedy', 'sport']",['US'],4.1,947
3769,I'm No Longer Here,MOVIE,2019,['drama'],"['MX', 'US']",7.3,7727
3770,Glow Up: Britain's Next Make-Up Star,SHOW,2019,['reality'],['GB'],6.8,1975
3771,Rocko's Modern Life: Static Cling,MOVIE,2019,"['comedy', 'animation', 'fantasy', 'scifi', 'action', 'family']",['US'],6.9,3820
3774,Magical Andes,SHOW,2019,['documentation'],['DE'],7.8,523
3775,Dragons: Rescue Riders,SHOW,2019,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],5.9,304
3778,The Crowned Clown,SHOW,2019,"['action', 'history', 'romance', 'drama']",['KR'],8,880
3779,Mr. Iglesias,SHOW,2019,['comedy'],['US'],7.1,6703
3780,Undercover Brother 2,MOVIE,2019,"['action', 'comedy']",['US'],3.4,670
3782,Crime Diaries: Night Out,SHOW,2019,['crime'],['MX'],7.3,850
3783,Pets United,MOVIE,2019,"['comedy', 'animation']","['CN', 'DE', 'GB']",3.7,2677
3784,Under the Eiffel Tower,MOVIE,2019,"['romance', 'comedy']",['US'],5.4,992
3785,Awake: The Million Dollar Game,SHOW,2019,['reality'],['US'],5.9,759
3789,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,"['scifi', 'action', 'animation', 'fantasy']",['JP'],4.5,1808
3790,Holiday in the Wild,MOVIE,2019,"['romance', 'comedy', 'drama']",['US'],6.1,15053
3791,Hache,SHOW,2019,"['crime', 'drama', 'thriller']",['ES'],6.5,1610
3794,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,2019,['comedy'],['US'],7.4,3077
3795,The Edge of Democracy,MOVIE,2019,"['documentation', 'history']",['BR'],7.2,14605
3796,Sextuplets,MOVIE,2019,['comedy'],['US'],4.4,8380
3798,The Chosen One,SHOW,2019,"['thriller', 'drama']",['BR'],5.7,661
3801,M8 - When Death Rescues Life,MOVIE,2019,"['drama', 'thriller']",['BR'],7,608
3803,Morphle,SHOW,2019,"['animation', 'family']","['GB', 'NL']",5.1,77
3805,"Nisman. The Prosecutor, the President and the Spy",SHOW,2019,"['thriller', 'documentation', 'crime', 'history']",['AR'],7.6,569
3807,Women of the Night,SHOW,2019,"['crime', 'drama']","['NL', 'BE']",6.3,871
3811,Nobody's Looking,SHOW,2019,"['comedy', 'drama', 'fantasy']",['BR'],7.7,1956
3813,Seven,MOVIE,2019,['drama'],[],7.5,29
3815,Heroes of Goo Jit Zu,SHOW,2019,"['animation', 'action', 'comedy', 'scifi']",[],7.5,23
3816,Miracle in Cell No. 7,MOVIE,2019,['drama'],['TR'],8.2,46939
3822,Furie,MOVIE,2019,"['thriller', 'drama', 'horror']",['FR'],5.6,2731
3823,Mortel,SHOW,2019,"['fantasy', 'horror', 'scifi', 'crime', 'drama']",['FR'],6.5,1390
3826,Losers,SHOW,2019,"['documentation', 'sport', 'comedy', 'european']",['GB'],7.6,1741
3827,Kota Factory,SHOW,2019,"['drama', 'comedy']",['IN'],9.3,66985
3828,1994,SHOW,2019,"['documentation', 'history']",['MX'],7.5,514
3832,Bethany Hamilton: Unstoppable,MOVIE,2019,"['documentation', 'sport']",['US'],7.4,705
3834,Monarca,SHOW,2019,['drama'],['MX'],7.8,3210
3835,Les de l'hoquei,SHOW,2019,"['sport', 'drama']",['ES'],6.8,429
3843,Ella Fitzgerald: Just One of Those Things,MOVIE,2019,"['music', 'documentation']",['GB'],6.9,413
3846,Gigantosaurus,SHOW,2019,['animation'],"['FR', 'US']",6.9,159
3848,Family Reunion,SHOW,2019,"['family', 'comedy']",['US'],6.4,2576
3854,You Cannot Hide,SHOW,2019,"['action', 'crime']",['MX'],6.4,1098
3858,Elisa & Marcela,MOVIE,2019,"['romance', 'drama', 'european']",['ES'],6.6,4593
3861,Oprah Winfrey Presents: When They See Us Now,MOVIE,2019,['documentation'],[],7.8,2341
3862,Osmosis,SHOW,2019,"['scifi', 'romance']",['FR'],5.8,3003
3863,Drug Squad: Costa del Sol,SHOW,2019,"['action', 'thriller', 'drama', 'romance']",['ES'],6.8,554
3865,Twelve Forever,SHOW,2019,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],6.6,664
3866,Funan,MOVIE,2019,"['drama', 'war', 'animation', 'history', 'european']","['BE', 'KH', 'FR', 'LU']",6.9,916
3867,Circus of Books,MOVIE,2019,"['documentation', 'history']",['US'],7.1,4571
3868,Jinn,SHOW,2019,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['JO'],3.5,10043
3871,The Grizzlies,MOVIE,2019,"['drama', 'sport']",['CA'],7.5,2012
3873,"Bikram: Yogi, Guru, Predator",MOVIE,2019,"['crime', 'documentation']",['US'],6.7,7367
3874,Jenny Slate: Stage Fright,MOVIE,2019,"['comedy', 'reality']",['US'],5.8,1268
3876,Always a Witch,SHOW,2019,"['scifi', 'drama', 'fantasy']",['CO'],6.3,2406
3878,Flavorful Origins,SHOW,2019,['documentation'],['CN'],7.6,592
3879,Yankee,SHOW,2019,['drama'],['MX'],5.9,687
3881,Seis Manos,SHOW,2019,"['drama', 'fantasy', 'animation', 'action', 'crime']",['US'],7.1,1573
3883,Apache: The Life of Carlos Tevez,SHOW,2019,"['drama', 'sport', 'thriller', 'crime']",['AR'],7.3,1582
3885,You vs. Wild,SHOW,2019,"['action', 'reality']",['US'],6.6,2570
3888,ZZ Top: That Little Ol' Band from Texas,MOVIE,2019,"['documentation', 'music']",['GB'],7.5,1692
3889,Super Deluxe,MOVIE,2019,"['thriller', 'action', 'comedy', 'crime', 'drama']",['IN'],8.4,13680
3891,The Stranded,SHOW,2019,"['drama', 'action']",['TH'],6.2,1241
3892,Who Killed Malcolm X?,SHOW,2019,"['crime', 'history', 'documentation']",['US'],7.5,2125
3896,"Oh, Ramona!",MOVIE,2019,"['comedy', 'romance', 'european']",['RO'],4.8,8854
3902,Rookie Historian Goo Hae-Ryung,SHOW,2019,"['romance', 'comedy', 'drama', 'history']",['KR'],8.2,1937
3903,Delhi Crime,SHOW,2019,"['drama', 'crime']",['IN'],8.5,18732
3906,Seth Meyers: Lobby Baby,MOVIE,2019,['comedy'],['US'],7.4,2542
3907,Can You Hear Me?,SHOW,2019,"['drama', 'comedy']",['CA'],7.6,688
3908,Svaha: The Sixth Finger,MOVIE,2019,"['thriller', 'crime', 'horror']",['KR'],6.2,3762
3912,Terrace House: Tokyo 2019-2020,SHOW,2019,"['reality', 'drama']",['JP'],7.4,691
3916,Gold Statue,MOVIE,2019,"['comedy', 'drama']",['NG'],6.2,52
3919,Burning Cane,MOVIE,2019,['drama'],['US'],5.5,630
3921,Pup Academy,SHOW,2019,['family'],['US'],6.6,498
3922,The King's Avatar,SHOW,2019,"['action', 'fantasy']",['CN'],8.2,1042
3924,Gabriel Iglesias: One Show Fits All,MOVIE,2019,"['comedy', 'documentation']",['US'],7.2,1793
3925,Street Food,SHOW,2019,['documentation'],['US'],7.9,2712
3928,The Unlisted,SHOW,2019,"['family', 'scifi', 'thriller']",['AU'],6.7,899
3929,Saaho,MOVIE,2019,"['thriller', 'action', 'crime', 'drama', 'romance']",['IN'],5.5,18554
3930,Game Over,MOVIE,2019,"['thriller', 'drama', 'scifi']",['IN'],7,7297
3931,45 RPM,SHOW,2019,"['drama', 'music']",['ES'],7.2,497
3932,Trailer Park Boys: The Animated Series,SHOW,2019,"['animation', 'comedy']",['CA'],7.6,2854
3933,El Dragón: Return of a Warrior,SHOW,2019,"['action', 'drama']",['US'],6.8,1853
3934,Malibu Rescue: The Series,SHOW,2019,"['comedy', 'action', 'family']",['US'],5.4,979
3935,A Kid from Coney Island,MOVIE,2019,"['documentation', 'sport']","['CN', 'US']",7,536
3936,A Remarkable Tale,MOVIE,2019,"['comedy', 'drama', 'european']",['ES'],5.3,1159
3941,Trouble,MOVIE,2019,"['comedy', 'family', 'music', 'animation']",['CA'],5.8,3187
3943,"Frankenstein's Monster's Monster, Frankenstein",MOVIE,2019,['comedy'],['US'],5.8,2166
3944,Patria,MOVIE,2019,"['documentation', 'history']",['MX'],7.2,102
3950,7SEEDS,SHOW,2019,"['scifi', 'drama', 'animation', 'action', 'horror', 'romance']",['JP'],6.3,1378
3951,NiNoKuni,MOVIE,2019,"['fantasy', 'animation', 'action', 'family', 'romance']",['JP'],6.1,3296
3958,Search: WWW,SHOW,2019,"['comedy', 'drama', 'romance']",['KR'],7.9,1308
3961,I Hear You,SHOW,2019,"['drama', 'comedy', 'romance']",['CN'],7.3,560
3962,Leila,SHOW,2019,"['war', 'scifi', 'drama']",['IN'],4.7,8796
3963,Violet Evergarden: Eternity and the Auto Memories Doll,MOVIE,2019,"['family', 'animation', 'drama', 'fantasy']",['JP'],7.4,4503
3965,Merry Happy Whatever,SHOW,2019,['comedy'],['US'],6.4,4542
3966,Ek Ladki Ko Dekha Toh Aisa Laga,MOVIE,2019,"['drama', 'romance', 'comedy']",['IN'],5.6,4288
3967,Well-Intended Love,SHOW,2019,"['drama', 'romance']",['CN'],7.2,1433
3968,The Neighbor,SHOW,2019,"['comedy', 'action']",['ES'],6.5,2125
3971,American Son,MOVIE,2019,['drama'],['US'],5.8,6904
3972,Only Mine,MOVIE,2019,"['drama', 'thriller']",['US'],4.6,3013
3974,Back with the Ex,SHOW,2019,"['reality', 'comedy']",['AU'],6.2,615
3975,Triad Princess,SHOW,2019,['drama'],['TW'],6.8,658
3979,Last One Standing,SHOW,2019,"['scifi', 'thriller', 'drama']",[],7,18
3981,Basketball or Nothing,SHOW,2019,"['documentation', 'sport']",['US'],7.4,614
3983,Memories of a Teenager,MOVIE,2019,['drama'],['AR'],6.5,778
3985,The Lies Within,SHOW,2019,"['crime', 'thriller', 'drama']",['KR'],7,365
3987,"El Pepe, A Supreme Life",MOVIE,2019,['documentation'],"['RS', 'UY', 'AR']",7.1,1867
3990,Go! Live Your Way,SHOW,2019,"['drama', 'comedy', 'romance']",['AR'],6.7,606
3991,One Spring Night,SHOW,2019,"['drama', 'romance']",['KR'],7.9,2503
3992,The Man Without Gravity,MOVIE,2019,"['drama', 'comedy', 'fantasy']","['BE', 'FR', 'IT']",5.8,2485
3994,Designated Survivor: 60 Days,SHOW,2019,"['war', 'thriller', 'drama']",['KR'],8.1,1201
3995,Cinderela Pop,MOVIE,2019,"['romance', 'music', 'family']",['BR'],4.5,1046
3996,Cannon Busters,SHOW,2019,"['scifi', 'action', 'animation', 'fantasy']","['FR', 'US', 'JP']",6.7,1172
3999,Street Flow,MOVIE,2019,"['drama', 'crime']",['FR'],6.4,1509
4001,Juanita,MOVIE,2019,['drama'],['US'],6,2336
4003,My Husband Won't Fit,SHOW,2019,"['drama', 'romance']",['JP'],6.7,798
4006,When the Camellia Blooms,SHOW,2019,"['comedy', 'drama', 'romance', 'thriller']",['KR'],8,2371
4009,A Land Imagined,MOVIE,2019,"['drama', 'thriller', 'european']","['SG', 'FR', 'NL']",6.2,1289
4010,revisions,SHOW,2019,"['action', 'scifi', 'animation']",['JP'],5.9,598
4012,The Prince of Tennis ~ Match! Tennis Juniors ~,SHOW,2019,"['drama', 'sport']",['CN'],7.6,206
4014,37 Seconds,MOVIE,2019,['drama'],['JP'],7.4,2647
4015,Jo Pil-ho: The Dawning Rage,MOVIE,2019,"['drama', 'thriller', 'action', 'crime']",['KR'],6.3,2096
4016,Ultramarine Magmell,SHOW,2019,"['action', 'fantasy', 'animation']",['JP'],6,610
4017,The Ruthless,MOVIE,2019,"['crime', 'drama', 'european']","['FR', 'IT']",6.2,6071
4019,In Family I Trust,MOVIE,2019,"['comedy', 'romance', 'european']",['ES'],6.2,3106
4023,Super Me,MOVIE,2019,"['fantasy', 'scifi', 'drama']",['CN'],5.8,1527
4025,Girls with Balls,MOVIE,2019,"['comedy', 'horror', 'european']","['FR', 'BE']",3.9,3219
4026,4 latas,MOVIE,2019,"['drama', 'comedy', 'european']","['FR', 'ES']",5.9,3189
4027,Jailbirds,SHOW,2019,"['reality', 'crime', 'thriller']",['US'],7,1160
4031,Seventeen,MOVIE,2019,"['drama', 'european']",['ES'],7.2,3940
4032,Restaurants on the Edge,SHOW,2019,['reality'],[],6.7,972
4033,The Endless Trench,MOVIE,2019,"['thriller', 'war', 'action', 'drama', 'history', 'european']","['ES', 'FR']",7.2,6239
4036,Brother in Love,MOVIE,2019,"['comedy', 'family']",['TR'],7.1,5778
4038,Examination of Conscience,SHOW,2019,"['documentation', 'history', 'crime']",['ES'],7.8,422
4039,Playing with Fire,SHOW,2019,['drama'],['MX'],5.9,944
4040,#AnneFrank. Parallel Stories,MOVIE,2019,"['drama', 'documentation', 'history']",['IT'],6.5,1503
4042,It's Bruno!,SHOW,2019,"['comedy', 'animation']",['US'],7.5,2886
4044,The Influence,MOVIE,2019,"['documentation', 'horror', 'european']",['ES'],4.5,3639
4045,Kabir Singh,MOVIE,2019,"['drama', 'crime', 'action', 'romance']",['IN'],7.2,30949
4046,Shadow,SHOW,2019,"['action', 'crime', 'drama', 'thriller']",['ZA'],6.6,956
4047,Bulbul Can Sing,MOVIE,2019,['drama'],['IN'],7,384
4050,Rhythm + Flow,SHOW,2019,"['reality', 'music']",['US'],7.6,1541
4051,The 43,SHOW,2019,"['documentation', 'war']",['MX'],7.1,140
4054,Jarhead: Law of Return,MOVIE,2019,['war'],"['US', 'IL']",5.6,
4055,The Last Laugh,MOVIE,2019,['comedy'],['US'],5.6,5692
4056,Secreto bien guardado,SHOW,2019,"['drama', 'romance']",['AR'],4.9,188
4057,Flinch,SHOW,2019,['reality'],['GB'],4.4,703
4060,Grand-Daddy Day Care,MOVIE,2019,"['comedy', 'family']",['FR'],4.9,864
4061,The Unsettling,SHOW,2019,"['fantasy', 'horror', 'scifi', 'thriller', 'crime']",['US'],5.2,712
4062,Maradona in Mexico,SHOW,2019,"['documentation', 'sport', 'comedy', 'drama']","['PE', 'AR']",7.3,1119
4063,ReMastered: Devil at the Crossroads,MOVIE,2019,"['documentation', 'music']",['US'],7,2691
4065,Kardec,MOVIE,2019,"['history', 'drama']",['BR'],6.1,1501
4068,The Man Who Feels No Pain,MOVIE,2019,"['action', 'comedy']",['IN'],7.3,7700
4069,Grass Is Greener,MOVIE,2019,['documentation'],['US'],7.1,1322
4080,So My Grandma's a Lesbian!,MOVIE,2019,"['comedy', 'romance', 'european']","['ES', 'PT']",4.3,1122
4082,Franco Escamilla: bienvenido al mundo,MOVIE,2019,['comedy'],[],7,221
4086,Walk. Ride. Rodeo.,MOVIE,2019,['drama'],['US'],6.4,2341
4097,Enter the Anime,MOVIE,2019,['documentation'],"['US', 'JP']",2.6,1627
4099,Ramprasad Ki Tehrvi,MOVIE,2019,"['drama', 'comedy']",['IN'],7.5,5283
4103,Badla,MOVIE,2019,"['thriller', 'crime', 'drama']",['IN'],7.8,27130
4107,Singapore Social,SHOW,2019,['reality'],['US'],4.9,3670
4109,Huge in France,SHOW,2019,['comedy'],['FR'],6.8,2809
4112,Alice Júnior,MOVIE,2019,"['romance', 'animation', 'comedy', 'drama']",['BR'],6.8,532
4114,Jeff Dunham: Beside Himself,MOVIE,2019,['comedy'],['US'],6.9,1077
4117,Bolívar: Una lucha admirable,SHOW,2019,"['romance', 'action', 'drama']",['CO'],7.3,743
4119,Nowhere Man,SHOW,2019,"['crime', 'drama', 'thriller', 'action']",['TW'],5.6,360
